"","date","demand","day","yearday"
"2946",2012-01-24,787.1,"星期二","0124"
"2947",2012-01-25,797.02,"星期三","0125"
"2948",2012-01-26,802.11,"星期四","0126"
"2949",2012-01-27,798.08,"星期五","0127"
"2950",2012-01-28,711.22,"星期六","0128"
"2951",2012-01-29,656.78,"星期日","0129"
"2952",2012-01-30,793.34,"星期一","0130"
"2953",2012-01-31,820.03,"星期二","0131"
"2954",2012-02-01,822.63,"星期三","0201"
"2955",2012-02-02,845.25,"星期四","0202"
"2956",2012-02-03,852.87,"星期五","0203"
"2957",2012-02-04,779.89,"星期六","0204"
"2958",2012-02-05,727.66,"星期日","0205"
"2959",2012-02-06,826.39,"星期一","0206"
"2960",2012-02-07,832.59,"星期二","0207"
"2961",2012-02-08,859.05,"星期三","0208"
"2962",2012-02-09,864.9,"星期四","0209"
"2963",2012-02-10,848.39,"星期五","0210"
"2964",2012-02-11,753.05,"星期六","0211"
"2965",2012-02-12,710.19,"星期日","0212"
"2966",2012-02-13,854.71,"星期一","0213"
"2967",2012-02-14,860.34,"星期二","0214"
"2968",2012-02-15,841.43,"星期三","0215"
"2969",2012-02-16,831.35,"星期四","0216"
"2970",2012-02-17,816.4,"星期五","0217"
"2971",2012-02-18,728.1,"星期六","0218"
"2972",2012-02-19,663.33,"星期日","0219"
"2973",2012-02-20,786.34,"星期一","0220"
"2974",2012-02-21,803.01,"星期二","0221"
"2975",2012-02-22,807.08,"星期三","0222"
"2976",2012-02-23,795.58,"星期四","0223"
"2977",2012-02-24,772.59,"星期五","0224"
"2978",2012-02-25,688.07,"星期六","0225"
"2979",2012-02-26,624.6,"星期日","0226"
"2980",2012-02-27,731.99,"星期一","0227"
"2981",2012-02-28,733.95,"星期二","0228"
"2982",2012-02-29,740,"星期三","0229"
"2983",2012-03-01,743.18,"星期四","0301"
"2984",2012-03-02,750,"星期五","0302"
"2985",2012-03-03,662.52,"星期六","0303"
"2986",2012-03-04,610.5,"星期日","0304"
"2987",2012-03-05,723.77,"星期一","0305"
"2988",2012-03-06,753,"星期二","0306"
"2989",2012-03-07,758.34,"星期三","0307"
"2990",2012-03-08,756.22,"星期四","0308"
"2991",2012-03-09,744.5,"星期五","0309"
"2992",2012-03-10,661.34,"星期六","0310"
"2993",2012-03-11,605.02,"星期日","0311"
"2994",2012-03-12,710.9,"星期一","0312"
"2995",2012-03-13,723.59,"星期二","0313"
"2996",2012-03-14,712.33,"星期三","0314"
"2997",2012-03-15,715.92,"星期四","0315"
"2998",2012-03-16,712.16,"星期五","0316"
"2999",2012-03-17,639.03,"星期六","0317"
"3000",2012-03-18,586.39,"星期日","0318"
"3001",2012-03-19,657,"星期一","0319"
"3002",2012-03-20,748.07,"星期二","0320"
"3003",2012-03-21,766.42,"星期三","0321"
"3004",2012-03-22,745.44,"星期四","0322"
"3005",2012-03-23,729.61,"星期五","0323"
"3006",2012-03-24,645.72,"星期六","0324"
"3007",2012-03-25,554.13,"星期日","0325"
"3008",2012-03-26,691.22,"星期一","0326"
"3009",2012-03-27,704.42,"星期二","0327"
"3010",2012-03-28,687.79,"星期三","0328"
"3011",2012-03-29,591.64,"星期四","0329"
"3012",2012-03-30,660.25,"星期五","0330"
"3013",2012-03-31,607.67,"星期六","0331"
"3014",2012-04-01,550.46,"星期日","0401"
"3015",2012-04-02,662.46,"星期一","0402"
"3016",2012-04-03,684.02,"星期二","0403"
"3017",2012-04-04,682.77,"星期三","0404"
"3018",2012-04-05,598.22,"星期四","0405"
"3019",2012-04-06,552.34,"星期五","0406"
"3020",2012-04-07,579.04,"星期六","0407"
"3021",2012-04-08,543.01,"星期日","0408"
"3022",2012-04-09,591.77,"星期一","0409"
"3023",2012-04-10,679.79,"星期二","0410"
"3024",2012-04-11,697.56,"星期三","0411"
"3025",2012-04-12,704.93,"星期四","0412"
"3026",2012-04-13,702.2,"星期五","0413"
"3027",2012-04-14,634.04,"星期六","0414"
"3028",2012-04-15,586.09,"星期日","0415"
"3029",2012-04-16,701.42,"星期一","0416"
"3030",2012-04-17,720.76,"星期二","0417"
"3031",2012-04-18,727.08,"星期三","0418"
"3032",2012-04-19,729.71,"星期四","0419"
"3033",2012-04-20,715.88,"星期五","0420"
"3034",2012-04-21,629.65,"星期六","0421"
"3035",2012-04-22,570.68,"星期日","0422"
"3036",2012-04-23,673.83,"星期一","0423"
"3037",2012-04-24,696.12,"星期二","0424"
"3038",2012-04-25,698.47,"星期三","0425"
"3039",2012-04-26,705.07,"星期四","0426"
"3040",2012-04-27,698.82,"星期五","0427"
"3041",2012-04-28,628.11,"星期六","0428"
"3042",2012-04-29,569.64,"星期日","0429"
"3043",2012-04-30,629.05,"星期一","0430"
"3044",2012-05-01,545.48,"星期二","0501"
"3045",2012-05-02,650.58,"星期三","0502"
"3046",2012-05-03,691.32,"星期四","0503"
"3047",2012-05-04,689.93,"星期五","0504"
"3048",2012-05-05,610.15,"星期六","0505"
"3049",2012-05-06,546.01,"星期日","0506"
"3050",2012-05-07,662.25,"星期一","0507"
"3051",2012-05-08,688.57,"星期二","0508"
"3052",2012-05-09,678.88,"星期三","0509"
"3053",2012-05-10,684.9,"星期四","0510"
"3054",2012-05-11,685.18,"星期五","0511"
"3055",2012-05-12,613.86,"星期六","0512"
"3056",2012-05-13,563.56,"星期日","0513"
"3057",2012-05-14,675.76,"星期一","0514"
"3058",2012-05-15,680.75,"星期二","0515"
"3059",2012-05-16,688.99,"星期三","0516"
"3060",2012-05-17,684.77,"星期四","0517"
"3061",2012-05-18,681.78,"星期五","0518"
"3062",2012-05-19,603.37,"星期六","0519"
"3063",2012-05-20,545.59,"星期日","0520"
"3064",2012-05-21,659.41,"星期一","0521"
"3065",2012-05-22,683.28,"星期二","0522"
"3066",2012-05-23,680.37,"星期三","0523"
"3067",2012-05-24,684.84,"星期四","0524"
"3068",2012-05-25,681.97,"星期五","0525"
"3069",2012-05-26,603.79,"星期六","0526"
"3070",2012-05-27,548.76,"星期日","0527"
"3071",2012-05-28,655.38,"星期一","0528"
"3072",2012-05-29,688.76,"星期二","0529"
"3073",2012-05-30,697.25,"星期三","0530"
"3074",2012-05-31,708.99,"星期四","0531"
"3075",2012-06-01,711.81,"星期五","0601"
"3076",2012-06-02,631.5,"星期六","0602"
"3077",2012-06-03,566.08,"星期日","0603"
"3078",2012-06-04,686.42,"星期一","0604"
"3079",2012-06-05,721.95,"星期二","0605"
"3080",2012-06-06,736.79,"星期三","0606"
"3081",2012-06-07,724.44,"星期四","0607"
"3082",2012-06-08,704.11,"星期五","0608"
"3083",2012-06-09,622.58,"星期六","0609"
"3084",2012-06-10,573.76,"星期日","0610"
"3085",2012-06-11,698.55,"星期一","0611"
"3086",2012-06-12,699.8,"星期二","0612"
"3087",2012-06-13,701.16,"星期三","0613"
"3088",2012-06-14,704.65,"星期四","0614"
"3089",2012-06-15,717.99,"星期五","0615"
"3090",2012-06-16,636.54,"星期六","0616"
"3091",2012-06-17,584.69,"星期日","0617"
"3092",2012-06-18,705.14,"星期一","0618"
"3093",2012-06-19,719.63,"星期二","0619"
"3094",2012-06-20,717.55,"星期三","0620"
"3095",2012-06-21,723.74,"星期四","0621"
"3096",2012-06-22,713.13,"星期五","0622"
"3097",2012-06-23,645.55,"星期六","0623"
"3098",2012-06-24,592.99,"星期日","0624"
"3099",2012-06-25,735,"星期一","0625"
"3100",2012-06-26,778.17,"星期二","0626"
"3101",2012-06-27,795.17,"星期三","0627"
"3102",2012-06-28,795.19,"星期四","0628"
"3103",2012-06-29,758.45,"星期五","0629"
"3104",2012-06-30,664.76,"星期六","0630"
"3105",2012-07-01,593.62,"星期日","0701"
"3106",2012-07-02,692.47,"星期一","0702"
"3107",2012-07-03,722.22,"星期二","0703"
"3108",2012-07-04,734.02,"星期三","0704"
"3109",2012-07-05,726.83,"星期四","0705"
"3110",2012-07-06,712.19,"星期五","0706"
"3111",2012-07-07,644.77,"星期六","0707"
"3112",2012-07-08,585.88,"星期日","0708"
"3113",2012-07-09,713.17,"星期一","0709"
"3114",2012-07-10,733.45,"星期二","0710"
"3115",2012-07-11,733.65,"星期三","0711"
"3116",2012-07-12,735.47,"星期四","0712"
"3117",2012-07-13,751.91,"星期五","0713"
"3118",2012-07-14,655.85,"星期六","0714"
"3119",2012-07-15,584.03,"星期日","0715"
"3120",2012-07-16,707.7,"星期一","0716"
"3121",2012-07-17,748.22,"星期二","0717"
"3122",2012-07-18,764.92,"星期三","0718"
"3123",2012-07-19,769.6,"星期四","0719"
"3124",2012-07-20,760.17,"星期五","0720"
"3125",2012-07-21,670.45,"星期六","0721"
"3126",2012-07-22,607.95,"星期日","0722"
"3127",2012-07-23,727.83,"星期一","0723"
"3128",2012-07-24,739.75,"星期二","0724"
"3129",2012-07-25,733.9,"星期三","0725"
"3130",2012-07-26,745.45,"星期四","0726"
"3131",2012-07-27,729.38,"星期五","0727"
"3132",2012-07-28,645.85,"星期六","0728"
"3133",2012-07-29,585.65,"星期日","0729"
"3134",2012-07-30,707.2,"星期一","0730"
"3135",2012-07-31,726.26,"星期二","0731"
"3136",2012-08-01,744.72,"星期三","0801"
"3137",2012-08-02,741.62,"星期四","0802"
"3138",2012-08-03,725.93,"星期五","0803"
"3139",2012-08-04,642.82,"星期六","0804"
"3140",2012-08-05,575.76,"星期日","0805"
"3141",2012-08-06,665.79,"星期一","0806"
"3142",2012-08-07,684.24,"星期二","0807"
"3143",2012-08-08,706.48,"星期三","0808"
"3144",2012-08-09,735.89,"星期四","0809"
"3145",2012-08-10,747.23,"星期五","0810"
"3146",2012-08-11,675.25,"星期六","0811"
"3147",2012-08-12,594.02,"星期日","0812"
"3148",2012-08-13,681.56,"星期一","0813"
"3149",2012-08-14,690.68,"星期二","0814"
"3150",2012-08-15,600.18,"星期三","0815"
"3151",2012-08-16,681.68,"星期四","0816"
"3152",2012-08-17,705.86,"星期五","0817"
"3153",2012-08-18,655.98,"星期六","0818"
"3154",2012-08-19,621.01,"星期日","0819"
"3155",2012-08-20,745.17,"星期一","0820"
"3156",2012-08-21,769.85,"星期二","0821"
"3157",2012-08-22,772.22,"星期三","0822"
"3158",2012-08-23,755,"星期四","0823"
"3159",2012-08-24,734.98,"星期五","0824"
"3160",2012-08-25,656.42,"星期六","0825"
"3161",2012-08-26,596.53,"星期日","0826"
"3162",2012-08-27,725.85,"星期一","0827"
"3163",2012-08-28,746.74,"星期二","0828"
"3164",2012-08-29,751.37,"星期三","0829"
"3165",2012-08-30,733.97,"星期四","0830"
"3166",2012-08-31,701.96,"星期五","0831"
"3167",2012-09-01,622.55,"星期六","0901"
"3168",2012-09-02,567.69,"星期日","0902"
"3169",2012-09-03,684.55,"星期一","0903"
"3170",2012-09-04,708.59,"星期二","0904"
"3171",2012-09-05,718.94,"星期三","0905"
"3172",2012-09-06,725.35,"星期四","0906"
"3173",2012-09-07,726.62,"星期五","0907"
"3174",2012-09-08,642.44,"星期六","0908"
"3175",2012-09-09,583.56,"星期日","0909"
"3176",2012-09-10,686.98,"星期一","0910"
"3177",2012-09-11,688.95,"星期二","0911"
"3178",2012-09-12,724.25,"星期三","0912"
"3179",2012-09-13,712.5,"星期四","0913"
"3180",2012-09-14,699.5,"星期五","0914"
"3181",2012-09-15,622.94,"星期六","0915"
"3182",2012-09-16,577.29,"星期日","0916"
"3183",2012-09-17,696.31,"星期一","0917"
"3184",2012-09-18,719.81,"星期二","0918"
"3185",2012-09-19,719.81,"星期三","0919"
"3186",2012-09-20,715.79,"星期四","0920"
"3187",2012-09-21,710.55,"星期五","0921"
"3188",2012-09-22,631.52,"星期六","0922"
"3189",2012-09-23,572.47,"星期日","0923"
"3190",2012-09-24,668.9,"星期一","0924"
"3191",2012-09-25,683.15,"星期二","0925"
"3192",2012-09-26,663.91,"星期三","0926"
"3193",2012-09-27,660.16,"星期四","0927"
"3194",2012-09-28,664.43,"星期五","0928"
"3195",2012-09-29,587.62,"星期六","0929"
"3196",2012-09-30,537.34,"星期日","0930"
"3197",2012-10-01,644.17,"星期一","1001"
"3198",2012-10-02,670.37,"星期二","1002"
"3199",2012-10-03,674.51,"星期三","1003"
"3200",2012-10-04,680.52,"星期四","1004"
"3201",2012-10-05,673.16,"星期五","1005"
"3202",2012-10-06,598.16,"星期六","1006"
"3203",2012-10-07,549.39,"星期日","1007"
"3204",2012-10-08,664.86,"星期一","1008"
"3205",2012-10-09,676.69,"星期二","1009"
"3206",2012-10-10,692.61,"星期三","1010"
"3207",2012-10-11,677.96,"星期四","1011"
"3208",2012-10-12,558.44,"星期五","1012"
"3209",2012-10-13,557.26,"星期六","1013"
"3210",2012-10-14,532.39,"星期日","1014"
"3211",2012-10-15,640.35,"星期一","1015"
"3212",2012-10-16,663.09,"星期二","1016"
"3213",2012-10-17,669.46,"星期三","1017"
"3214",2012-10-18,680.87,"星期四","1018"
"3215",2012-10-19,677.88,"星期五","1019"
"3216",2012-10-20,595.53,"星期六","1020"
"3217",2012-10-21,541.92,"星期日","1021"
"3218",2012-10-22,652.12,"星期一","1022"
"3219",2012-10-23,667.3,"星期二","1023"
"3220",2012-10-24,671.03,"星期三","1024"
"3221",2012-10-25,661.86,"星期四","1025"
"3222",2012-10-26,649.78,"星期五","1026"
"3223",2012-10-27,580.85,"星期六","1027"
"3224",2012-10-28,561.98,"星期日","1028"
"3225",2012-10-29,666.19,"星期一","1029"
"3226",2012-10-30,704.87,"星期二","1030"
"3227",2012-10-31,697.54,"星期三","1031"
"3228",2012-11-01,586.01,"星期四","1101"
"3229",2012-11-02,620.95,"星期五","1102"
"3230",2012-11-03,597.71,"星期六","1103"
"3231",2012-11-04,557.13,"星期日","1104"
"3232",2012-11-05,666.44,"星期一","1105"
"3233",2012-11-06,702.12,"星期二","1106"
"3234",2012-11-07,722.83,"星期三","1107"
"3235",2012-11-08,719.63,"星期四","1108"
"3236",2012-11-09,701.64,"星期五","1109"
"3237",2012-11-10,625.69,"星期六","1110"
"3238",2012-11-11,585.07,"星期日","1111"
"3239",2012-11-12,707.69,"星期一","1112"
"3240",2012-11-13,719.68,"星期二","1113"
"3241",2012-11-14,640.96,"星期三","1114"
"3242",2012-11-15,693,"星期四","1115"
"3243",2012-11-16,697.43,"星期五","1116"
"3244",2012-11-17,623.66,"星期六","1117"
"3245",2012-11-18,573,"星期日","1118"
"3246",2012-11-19,691.51,"星期一","1119"
"3247",2012-11-20,712.6,"星期二","1120"
"3248",2012-11-21,715.53,"星期三","1121"
"3249",2012-11-22,716.92,"星期四","1122"
"3250",2012-11-23,711.52,"星期五","1123"
"3251",2012-11-24,630.52,"星期六","1124"
"3252",2012-11-25,580.75,"星期日","1125"
"3253",2012-11-26,703.16,"星期一","1126"
"3254",2012-11-27,734.97,"星期二","1127"
"3255",2012-11-28,759.23,"星期三","1128"
"3256",2012-11-29,761.65,"星期四","1129"
"3257",2012-11-30,766.61,"星期五","1130"
"3258",2012-12-01,694.18,"星期六","1201"
"3259",2012-12-02,654.55,"星期日","1202"
"3260",2012-12-03,763.74,"星期一","1203"
"3261",2012-12-04,776.33,"星期二","1204"
"3262",2012-12-05,771.77,"星期三","1205"
"3263",2012-12-06,681.19,"星期四","1206"
"3264",2012-12-07,712.51,"星期五","1207"
"3265",2012-12-08,644.01,"星期六","1208"
"3266",2012-12-09,631.81,"星期日","1209"
"3267",2012-12-10,771.05,"星期一","1210"
"3268",2012-12-11,794.75,"星期二","1211"
"3269",2012-12-12,799.94,"星期三","1212"
"3270",2012-12-13,794.57,"星期四","1213"
"3271",2012-12-14,778.58,"星期五","1214"
"3272",2012-12-15,675.71,"星期六","1215"
"3273",2012-12-16,622.11,"星期日","1216"
"3274",2012-12-17,728.51,"星期一","1217"
"3275",2012-12-18,746.73,"星期二","1218"
"3276",2012-12-19,743.07,"星期三","1219"
"3277",2012-12-20,727.48,"星期四","1220"
"3278",2012-12-21,696.36,"星期五","1221"
"3279",2012-12-22,621.63,"星期六","1222"
"3280",2012-12-23,580.7,"星期日","1223"
"3281",2012-12-24,585.39,"星期一","1224"
"3282",2012-12-25,519.24,"星期二","1225"
"3283",2012-12-26,607.49,"星期三","1226"
"3284",2012-12-27,657.51,"星期四","1227"
"3285",2012-12-28,659.56,"星期五","1228"
"3286",2012-12-29,622.76,"星期六","1229"
"3287",2012-12-30,586.29,"星期日","1230"
"3288",2012-12-31,617.17,"星期一","1231"
